,2A_BIRC3,BIRC3_BIRC3,FYB_BIRC3,LCK_BIRC3,NCK_BIRC3,PKCt_BIRC3,TRAF1_BIRC3,TRAF2_BIRC3,VAV1_BIRC3,2A_CD28,BIRC3_CD28,CD28_CD28,FYB_CD28,LCK_CD28,NCK_CD28,PI3K_CD28,PKCt_CD28,SLP76_CD28,TRAF1_CD28,TRAF2_CD28,2A_CD3z,BIRC3_CD3z,CD28_CD3z,FYB_CD3z,LCK_CD3z,NCK_CD3z,PI3K_CD3z,PKCt_CD3z,SLP76_CD3z,TCRb_CD3z,TRAF1_CD3z,TRAF2_CD3z,VAV1_CD3z,2A_FYN,BIRC3_FYN,CD28_FYN,FYB_FYN,LCK_FYN,NCK_FYN,PI3K_FYN,PKCt_FYN,SLP76_FYN,TAK1_FYN,TCRb_FYN,TRAF1_FYN,TRAF2_FYN,VAV1_FYN,ZAP70_FYN,2A_GRAP2,BIRC3_GRAP2,CD28_GRAP2,FYB_GRAP2,LCK_GRAP2,NCK_GRAP2,PI3K_GRAP2,PKCt_GRAP2,SLP76_GRAP2,TRAF1_GRAP2,TRAF2_GRAP2,VAV1_GRAP2,2A_LAT,BIRC3_LAT,CD28_LAT,FYB_LAT,LAT_LAT,LCK_LAT,NCK_LAT,PI3K_LAT,PKCt_LAT,SLP76_LAT,TCRb_LAT,TRAF1_LAT,TRAF2_LAT,VAV1_LAT,2A_LCK,BIRC3_LCK,CD28_LCK,FYB_LCK,LCK_LCK,NCK_LCK,PKCt_LCK,SLP76_LCK,TCRb_LCK,TRAF1_LCK,TRAF2_LCK,VAV1_LCK,2A_PKCt,BIRC3_PKCt,CD28_PKCt,FYB_PKCt,LCK_PKCt,NCK_PKCt,PKCt_PKCt,TRAF1_PKCt,TRAF2_PKCt,VAV1_PKCt,2A_SLP76,FYB_SLP76,LCK_SLP76,NCK_SLP76,PKCt_SLP76,SLP76_SLP76,TRAF1_SLP76,TRAF2_SLP76,VAV1_SLP76,2A_TAK1,BIRC3_TAK1,CD28_TAK1,FYB_TAK1,LCK_TAK1,NCK_TAK1,PI3K_TAK1,PKCt_TAK1,SLP76_TAK1,TAK1_TAK1,TCRb_TAK1,TRAF1_TAK1,TRAF2_TAK1,VAV1_TAK1,ZAP70_TAK1,2A_TCRb,BIRC3_TCRb,CD28_TCRb,FYB_TCRb,LCK_TCRb,NCK_TCRb,PI3K_TCRb,PKCt_TCRb,SLP76_TCRb,TCRb_TCRb,TRAF1_TCRb,TRAF2_TCRb,VAV1_TCRb,2A_TRAF1,BIRC3_TRAF1,CD28_TRAF1,FYB_TRAF1,LCK_TRAF1,NCK_TRAF1,PI3K_TRAF1,PKCt_TRAF1,SLP76_TRAF1,TAK1_TRAF1,TCRb_TRAF1,TRAF1_TRAF1,TRAF2_TRAF1,VAV1_TRAF1,2A_TRAF2,BIRC3_TRAF2,CD28_TRAF2,FYB_TRAF2,LCK_TRAF2,NCK_TRAF2,PKCt_TRAF2,SLP76_TRAF2,TCRb_TRAF2,TRAF1_TRAF2,TRAF2_TRAF2,VAV1_TRAF2,2A_ZAP70,BIRC3_ZAP70,FYB_ZAP70,LCK_ZAP70,NCK_ZAP70,PKCt_ZAP70,TRAF1_ZAP70,TRAF2_ZAP70,VAV1_ZAP70,ZAP70_ZAP70,cd4v8,protein conc,CRS,stim type,pair num,control
CAR_19_447,94.697900255735,159.00046711234177,111.02533951961983,95.69266782348376,102.4494839953416,116.65353658274248,59.76152999506306,91.38432493126838,119.19221724826986,94.04390943099573,95.2371059262234,118.61235765697084,64.54491745217037,110.15023778426698,101.02618069230611,116.00708348281412,107.55408024349512,95.84691268707054,97.06754640528844,93.15473003007784,75.69498464318397,93.26782477103949,110.88184722236696,123.8322067538222,117.4496567009706,96.96699485791622,86.42282613736745,105.7107989301902,99.09854533164392,130.6167237027332,96.75816120834445,101.87404205836182,86.34508209688781,113.71643963085914,100.98198964811226,141.78425761443967,66.44535196778361,241.87386359108484,119.51108469690868,103.12589726945596,142.21420231794633,130.41239725910623,129.39130669844792,103.00566972636324,135.12629114767128,108.75342445201268,76.20736411668719,108.73337827983676,97.52265872034184,98.92343081016402,97.88051402906224,70.33806985713244,109.29644330503292,90.3954215330798,57.59458578318064,103.61399767156378,105.37670252886764,98.09007846110268,87.25210805182978,88.72605573858044,105.03563199482332,126.0927931523203,110.01681764469112,101.90994919300353,110.39169918238689,100.66621688187892,99.21017451487296,63.51056612033574,129.89643540120915,108.49207814000002,101.14705893270236,130.82087354366274,97.13701197097924,125.9701415102053,88.60829750731676,102.5145362257089,158.422187046837,79.74303004079485,255.99877145441275,109.3398771156645,105.5644740631045,110.79529010593258,106.0663050309571,106.09031155086932,122.97440097308296,85.57078080897743,94.96456563733342,95.6496996781866,138.58691481739865,88.87503110159864,120.6661997284274,100.3907969655434,93.2640725025672,103.65892426420052,103.89217944711226,84.79646586991674,98.01464501875238,97.76626585958736,104.10385277534331,95.92154425946286,128.8231840614944,103.87570291121418,121.17606913382546,89.75576987948773,111.10022867162924,97.60263769138176,132.70427458671247,101.67458293127532,105.91527918663289,115.98338649902098,134.2604125342724,102.36639984133296,106.5987822029889,111.23594321750076,135.1333942128153,104.50328736195785,136.00820789696306,103.4079577512887,103.1998596951484,97.76352750575292,106.9436536448182,123.65009899163388,100.0,102.39733218503126,96.41485129141336,100.42015614379496,105.31339769858518,118.3515808461462,108.97412635016522,126.28146151078988,130.10316830980355,93.33311117778362,119.14353579871508,92.97385348567816,105.04453378422204,102.38324697933813,93.32329954929008,106.27977354149526,97.62065002710926,114.95294193852992,118.0762218195274,108.17104149761964,108.61848768916602,104.32450693895925,104.642110178465,90.17271700769383,135.9142599949003,76.86387682940791,123.0932018959233,100.24003620351178,82.86252457327751,101.35265220121951,105.50012923202308,110.36604137334464,103.29491475493656,91.27946305156196,90.1666744511915,77.2825565791486,113.66504601140416,68.24067506997109,101.14317977056808,99.1668000306619,101.36685564015384,92.88559444049788,104.8768163225966,104.04663653813373,100.63339052254742,89.47714766622997,61.39993692716176,4.0,1.74,1.0,19,,0
CAR_19_464,105.7159354209281,100.39534111926058,95.10371113006582,106.06439558857468,95.9583652858276,97.41341924952408,81.35314800808948,99.3217700115393,106.73545186186102,98.77367713164726,92.09288336039752,110.72642286798693,102.77006611142905,104.00041939302992,97.06807673426928,112.174920319903,101.27502049478989,98.03472141899476,105.8109924264901,102.26359206100948,112.6013113992214,95.97455405945732,98.47765890362793,120.78259659541872,187.22398096466787,102.48255523715696,108.71397968829912,98.4899539275146,97.4971243807906,126.5873769123237,94.56487562395776,100.30989770900604,114.58967125452529,703.0864353161686,122.71378413593196,116.7238205946912,84.13492770765889,693.3693889484761,152.3593722350491,217.6290951676844,113.29154180944464,201.67228288238024,156.96117262791336,108.61909425944782,160.88254312951568,115.149877692643,312.41034283414456,109.28710934906616,99.19041559502983,95.7781020970075,106.07951104253335,92.24048247038544,112.9597301293802,101.37138334438222,71.34204631490304,108.32780094320452,120.29246975743266,104.28719155199433,96.174775579136,138.46055535468017,111.18748471324506,103.1055639799756,105.94329815504632,106.8885539312234,220.9140851945232,100.198795742166,97.66588627993646,77.06121998497547,99.33790413829163,99.5912605362725,97.43144575052015,100.36162689839811,102.248807993401,95.65254560748136,112.47532730146644,105.76328770778495,248.86847627925164,100.9233839459678,1303.1750021504472,673.9226608880194,125.32126051779396,114.0353157258534,92.73997616634472,1589.4538278762163,163.01766012057868,293.9237517616314,226.34082109759,99.03473339723712,93.6219014027718,94.97520907860192,108.84919148895204,100.71478777109208,101.85201115198647,105.01168093139307,100.50873038330732,109.071787727292,92.66705408664406,92.3404101039719,104.17020060892362,113.36056707365542,99.88578525759507,112.55015864414965,80.54544530905471,71.82658189506328,99.82084747050854,104.7472303369311,101.90645110673164,100.51533505613637,100.71165071682398,221.84587179656265,146.70383343957494,101.40530726861208,100.3995002691992,103.29875211806618,153.71994187393634,97.01602358480685,106.66660799444335,123.25496211361472,97.05476273954464,104.44851555230557,102.91030555467864,106.10098037132092,108.43195011132674,97.0715733700156,103.37195018010628,93.48257474031152,106.94737507657608,100.09783999944308,98.44057217545289,120.86446839193006,106.84196174118244,95.1961877546219,106.15482601406023,87.44815501437077,61.22403787137795,98.33744362310004,93.55236631092389,104.55539675249533,96.61459914244163,107.42948370115066,101.105229533686,96.00044157456024,102.7520163307952,102.38701982781512,101.4572412080374,82.39688623692543,96.13749532362782,81.99869792247321,92.26450264175534,101.91229602505857,106.20207545642432,106.74929422489824,108.73685770011456,103.3609176271572,103.70064564215166,106.05304329473812,71.85491359463406,69.60887714408872,99.21716056899876,82.05219746326463,94.70862040613704,98.9648670142778,99.93841109017715,98.36190663464303,95.54955435013146,103.22208341441802,95.52468346547678,104.40021804403555,68.54572440063524,4.0,2.23,1.0,19,,0
CAR_19_464_1,106.69216061185467,75.01166588894074,93.53448275862068,106.95652173913044,97.53787878787878,93.09523809523807,72.74755448772953,104.9115913555992,92.90060851926978,91.0843373493976,84.66135458167331,125.66371681415929,83.9160839160839,109.9585062240664,94.54545454545456,110.0,115.76576576576576,112.91666666666669,107.7120822622108,97.34151329243356,76.3339637935693,88.38582677165356,95.49071618037136,96.79047962495493,735.3293413173652,114.15525114155253,110.73298429319372,101.25628140703516,79.96070726915521,101.97153868959384,92.55813953488372,88.60000000000001,184.35517970401693,55.39940828402367,133.5375191424196,165.7706093189964,33.98299813394153,324.0121580547112,175.1937984496124,480.62751871042025,168.95424836601308,216.4451827242525,173.03370786516854,96.17021276595744,174.2486741308191,127.93296089385474,358.77320228544363,128.16229116945107,101.89504373177844,100.18656716417912,128.74251497005986,79.27400468384076,124.8713550600343,105.81196581196582,60.75794621026895,121.86788154897494,130.77884827535487,105.82120582120582,90.22687609075044,199.21052631578945,119.28838951310864,102.64900662251657,93.71069182389935,108.04878048780488,210.31331592689293,97.66990291262135,100.2004008016032,72.28464419475655,92.3076923076923,94.4043321299639,101.86335403726709,106.21890547263682,103.42612419700214,67.09401709401709,135.42274052478135,147.80405405405406,1608.4745762711864,101.45985401459852,1262.8076343545956,1338.181818181818,290.8945686900958,152.18253968253967,97.87878787878788,5091.297208538587,360.9523809523809,237.2206977655821,88.4375,99.7920997920998,97.34299516908212,96.42105263157896,108.59106529209622,89.56356736242884,76.31874298540966,100.2202643171806,88.3629191321499,121.09634551495016,93.25842696629212,96.08540925266904,100.79365079365078,128.87189292543022,103.17848410757944,158.99896265560167,36.30573248407643,68.9405684754522,119.13978494623656,94.6524064171123,106.12244897959182,103.79008746355686,91.47286821705428,169.0909090909091,177.67722473604826,104.39024390243902,95.94843462246776,101.55038759689924,214.14944356120827,99.1769547325103,110.58091286307057,117.95481569560047,73.559670781893,106.6225165562914,94.63087248322148,109.0909090909091,116.54676258992804,95.66160520607376,104.33070866141732,93.17697228144988,97.54901960784314,104.41176470588236,95.04950495049503,119.50549450549453,106.7024128686327,87.25490196078431,114.6774193548387,88.04945054945055,45.71218255428781,101.15942028985508,94.32234432234432,99.25925925925924,84.86842105263159,112.52525252525253,100.44150110375276,96.57794676806084,105.1918735891648,112.82051282051282,97.14461343221431,83.41056533827617,75.71743929359823,77.71428571428571,87.82816229116945,97.1111111111111,94.89489489489488,101.64348925410872,117.984496124031,96.08177172061328,96.84763572679508,108.71212121212122,69.73411602209946,60.07606117608571,74.53744493392071,74.64968152866243,91.08695652173913,100.69124423963132,102.4793388429752,104.21686746987952,95.23809523809524,102.41286863270778,96.19450317124736,134.57943925233644,58.12437311935808,4.0,2.23,1.0,19,,0
CAR_19_464_2,106.0096153846154,110.48720066061108,92.60089686098657,108.83002207505518,91.31274131274132,98.9769820971867,102.5556289931703,96.23762376237624,132.12435233160622,105.47504025764894,89.29503916449087,120.75471698113208,119.0965092402464,108.33333333333334,96.59318637274548,142.59818731117824,94.91525423728814,93.31983805668015,106.64961636828644,109.3681917211329,242.7636042882345,96.89922480620154,98.28571428571428,163.81909547738692,124.78813559322032,97.53086419753087,112.02185792349728,96.20253164556962,106.08695652173913,208.92857142857144,88.3495145631068,107.14285714285714,105.75539568345324,89.7748592870544,121.6101694915254,179.85480943738656,174.8824082784572,566.5413533834586,124.67362924281986,108.57240827523144,210.1511879049676,195.5813953488372,176.578073089701,122.83464566929132,174.39330543933053,117.27272727272728,127.79661016949152,109.09090909090908,97.25738396624472,90.82125603864732,98.28571428571428,97.2560975609756,109.20138888888889,99.09255898366608,71.8004338394794,106.35294117647058,149.8360655737705,104.83091787439614,98.1404958677686,94.9367088607595,111.95652173913044,104.57142857142856,125.77639751552796,112.71820448877806,256.70048051254673,101.52505446623094,95.33468559837728,72.44546498277842,103.2608695652174,102.38095238095238,92.58517034068136,97.05882352941175,102.8436018957346,114.01869158878505,96.68049792531122,87.14285714285714,104.4155844155844,100.92936802973978,237.6058723884811,108.09968847352025,104.10677618069816,104.7808764940239,89.50177935943061,123.04832713754648,152.83018867924528,81.6708229426434,93.69565217391305,96.84210526315788,85.0828729281768,89.02691511387164,111.46245059288538,109.63855421686748,144.85387547649302,112.91989664082686,114.5320197044335,110.61946902654869,91.75050301810866,85.75581395348837,159.4512195121951,127.17948717948718,98.53747714808044,144.52343338599263,92.8301886792453,60.82677165354331,86.78815489749431,113.67924528301889,100.51020408163264,107.01219512195122,106.25,446.4396284829722,141.71974522292993,100.95238095238096,110.45081967213116,108.19327731092436,237.4570446735395,94.79166666666669,110.31746031746032,146.7877094972067,113.8655462184874,109.7222222222222,109.91379310344828,106.89655172413792,119.43462897526504,96.64570230607966,107.12871287128714,92.39766081871343,119.55922865013774,98.36065573770492,99.80119284294236,147.01627486437613,110.69364161849713,96.48351648351648,104.32692307692308,80.91353996737357,77.95484727755644,94.86404833836858,86.72566371681415,110.15625,101.41987829614604,108.1967213114754,101.92307692307692,93.29388560157793,102.4498886414254,97.31800766283526,103.35444474243394,74.63175122749591,112.94820717131472,81.57602663706993,94.76082004555808,108.22281167108754,118.11846689895472,130.33898305084745,108.68878357030016,116.7391304347826,115.24008350730688,110.93117408906882,83.26592517694641,56.70881826320501,124.5674740484429,80.54662379421222,92.95039164490862,97.51131221719456,98.72340425531917,93.57429718875504,93.60613810741688,106.77966101694916,89.086859688196,96.25935162094764,56.08433734939759,4.0,2.21,1.0,19,,0
CAR_19_467,86.28269902611666,95.3433997170807,93.22609003893362,90.96921412480026,106.72119895668024,97.30347636730676,102.08097861074552,100.67395372844852,102.83900900684776,80.72129432566926,92.74275540332576,96.62282044149303,51.69210331670754,100.30530646419363,110.88919022210722,104.28658494372594,115.19569340286549,80.05490649714083,94.44419337673273,101.38976096639732,54.32300421235362,103.40194177640883,94.42176137277916,123.66852500809088,101.91634042720796,103.3480985465576,110.17780366796268,112.31452017043476,105.81974130960648,116.5256193459304,90.81687836178249,96.76654400728587,109.78595284448292,70.81116700681508,114.28112686699885,177.92570310318283,66.36865298959,100.09868060141406,97.36965426711092,51.8955630389711,181.4013035395251,169.55588757301223,123.03528202511514,85.62537531974394,74.2870374380854,110.5766369965604,101.75968869930752,93.13676256446328,110.17906646885407,91.038089762816,96.1044993578901,113.01888169880036,97.87812458725688,92.54859059089598,75.68458916022587,111.92938687802544,158.52051634929364,95.2450404071817,103.25622002853233,98.66094950191018,94.75906579455652,98.8753997874484,102.49278736278816,102.85245175540744,111.7295731973222,104.95725756888832,105.20445922941488,107.75953853267772,102.38954530819558,112.11105526104724,95.56247099547618,96.897720047522,102.26693436259526,94.09886725962836,79.90225554592999,95.55418086580258,86.75001863584366,90.75660920327267,100.68899404480796,103.54968743735928,113.56242238460584,99.40887108905883,126.95218881520331,90.69182884113708,104.01563009340649,94.02455283828203,89.03876509592544,100.0,94.45413615436456,110.56417388213862,97.64477110763076,95.58962034460272,82.78457445541403,90.6225048391474,95.04702607927018,109.41423877063296,87.40133565094743,111.43018532530476,99.65831649294938,113.76340103507624,109.53158315611331,225.26891088374987,108.00568110941848,73.8453244735307,94.42914748914752,107.27859179808212,176.93431973330578,3416.8498610759216,80.80930389280289,108.570278079357,328.8467944538882,120.97752645864227,211.35076577084607,230.0899909521688,502.1835907866802,104.08911812705782,157.3778174563686,151.8435926121915,104.91435544341272,99.154923762543,92.7271563955765,109.48309385801753,104.26106232789348,89.98385241966562,97.45939121483532,98.36593172443364,94.34806371649768,102.49078192428786,114.2933520493478,107.09763365901324,108.67394184621662,99.47540701113932,97.37865508268312,87.30922574534962,60.29602123100836,101.91963867580203,99.74290274611197,92.63313125716508,92.56941803648408,112.84221030321724,102.15279788542033,103.6178272821756,96.33093338916012,92.4903304331921,108.23617560243451,74.2993537739617,102.09112548809564,74.48792701469962,96.48335981081676,89.9852648774933,92.19240422915178,104.9054405920957,109.12628017330384,103.3194653967038,105.94403244869945,91.96111380734972,62.07217841641713,61.40019559863096,102.5803386479255,85.29240310892295,102.20345177408868,98.3533806711178,93.61873957206996,104.49636192652356,97.41612343483123,94.88357733582114,96.8599766305366,101.98677724811652,46.85529670795042,4.0,2.68,1.0,19,,0
CAR_19_474,104.68362492840994,105.71012572422084,101.07367527808002,102.9178775375028,109.87546892200172,103.21831282361312,100.44984633988332,98.45301437413556,100.6711937847752,90.10294366553389,99.37966475951288,102.5693466028738,40.722176235811375,94.36673023063788,97.69412557852164,112.43506053527555,112.68603172114209,95.5537548860487,99.09020812943612,104.46856896745092,51.26409233802984,93.01007542528173,109.4877588111006,92.8488998686294,99.39108844119116,101.7212551830949,132.18767606155345,99.49662967131336,109.6321702230035,120.58403335343948,98.3205268087485,100.62118608996896,101.6917349588154,80.6833576513106,107.61909118499722,404.7624342117068,62.79847583802477,95.7524176839516,110.4626511932013,83.96566751610638,157.01888376634858,102.5382094775032,114.16295493415488,89.85665626927654,63.56215922899279,95.94352723831256,98.98933786248,90.37055408121104,93.98648290905864,108.6424524722694,113.25608622166084,95.50354241206492,107.94515927241147,97.54136124910036,98.57266633611924,114.9731857546759,127.9965403186118,104.48262380487104,101.13549268031424,101.13792969224122,113.20701733720696,91.2850002080632,110.82287695459094,94.38610660631522,163.3117464127478,101.42809419692028,111.0397224314661,99.07253586350151,102.85171944404895,89.50383508037234,108.57481422165418,101.12836646385536,104.84404639912624,83.71643809734935,94.77589678598456,85.87195962573331,84.29440941918728,91.68046620961772,101.32278298841436,102.73306087207412,101.25745876815516,97.73396739251496,96.4331367964392,83.50441746096169,106.31030764115005,99.6272782787102,88.62095943890246,92.16500813438331,86.17839458032714,105.64237255913326,100.51347922672508,94.08648551932838,64.83133610219011,101.06744045543373,98.64863560613485,113.4246292174254,91.55207384846564,106.80800947150662,102.73075827647853,90.89657967558556,101.31736682590588,192.86099142499907,78.70227726158149,70.0020272361752,97.48759359834617,103.8060146860866,186.32390006825904,-692.4145964941713,100.53702329042385,111.57477197244256,257.93383988761843,112.778638837425,277.9661421342435,337.82147518606985,441.4934696660944,126.66742766338577,122.65021081459128,122.28832439753708,101.74595384688394,194.9437451408468,104.20280074158454,95.99403299600633,96.03271581842804,102.8579804492594,100.18981262490932,97.72171954028836,112.77666835019944,95.49664169800016,106.9914953459916,105.48161708817877,93.45367612616177,98.80201896431797,104.87868441132234,87.78844002272206,39.93058378089767,94.79433701636336,85.71899707569825,88.6717149299748,101.77749395618486,104.35310144454832,89.6379592356895,99.25456348689588,102.52311169406086,91.54120222881652,101.1964038013432,72.26171182585162,95.32871581903368,88.60153553544436,88.41745621294406,96.08086054095506,85.85629871468429,95.00000086266894,90.93723835372764,102.66728347396496,106.13277454240756,95.3446282664626,55.80107098044544,54.50311802952117,97.43922527899434,67.2363439397067,108.77131078975373,92.70005174578554,106.3596015550063,96.08639440159943,106.81268599498648,101.13233335153886,100.22115665016094,90.4760428380623,46.29054026841756,4.0,3.391,1.0,19,,0
CAR_19_847,102.77113988059244,102.80019205313964,113.3010853037582,90.37900762198215,102.43492886504002,94.26729196989878,53.3794400146604,87.74688799200658,86.60365714390703,82.33973784108849,94.57827297195914,95.82735372273876,88.01300581234997,87.28800087800215,100.86574113855644,105.96707033122352,100.40329232306618,99.14726155270976,105.61812390061556,101.88345444521508,55.47868777137373,98.78089048884505,97.31761476995725,103.45256980243845,124.86965632585792,97.87061393535303,92.7846358847305,97.9866310400902,107.86371610917882,115.22666120682364,87.97295270211836,103.88050510300094,107.01354267884544,81.51754222496402,101.02671877148568,90.05899639856987,88.64672269820447,118.92948231228976,108.65483977629312,71.03287767438343,110.65531835037925,135.04978481618943,119.30127190715412,100.4440720952886,87.49956802837087,98.13637293816464,122.54901933192563,102.7672166381052,92.50880352066504,83.67839151097999,103.51264707993224,96.73134305112704,107.70640222847256,96.85349276404656,77.5985737890305,91.44549984110108,152.99867180367656,86.84992914560317,104.63898623068316,115.68911218290248,97.33280684543402,117.0530563763555,100.29221005733122,98.03298703786038,71.87818044380433,109.83325804769017,95.38077246220756,71.4972405804914,97.86142838898397,94.40367715967017,89.51676762276391,96.46457591599751,94.5964713393568,90.41660089070822,87.5357212380326,97.49958489477724,78.80855827281532,94.69206907481598,-37.34502961355969,98.5438112505415,91.4779722920454,97.58735734428774,96.85948279274834,91.4971725058472,101.91068565885502,27.70031675471112,104.0023254847533,94.64205255327676,101.92261817576276,105.31283245637523,100.0,97.64770131729507,99.24221405030664,97.79265123597985,91.80272452711104,90.38113701840425,89.44960939795654,101.56279331673372,110.12199032228224,106.67302935089556,91.97283574228864,167.98714988773145,88.28429304800628,91.98586379714952,113.67507571600656,88.95442840189163,226.92565326164527,104.14995925730702,102.43916728689024,108.30226311074956,128.72259535675033,108.150327400014,103.5800036623182,121.96421286612004,107.26491281774952,89.89563179279156,112.09409859523788,102.71171077763414,103.4214117806478,94.07767193778368,94.91814067449091,110.0324230816239,101.82034898136928,100.42396040460324,109.95218507078243,99.5712009954988,91.6189283064465,97.55115473071814,103.02358210980948,113.25060851887451,98.16752060241836,97.78689858892636,84.63994866973383,81.77879189252289,40.87539344050445,97.3626425464942,91.82150655585458,98.5275466845056,95.61133215140174,102.35784757443346,101.05514331548488,88.07289767129578,98.27601921646809,111.6283611691378,96.1015302789988,84.93412964177153,114.2026203452553,65.64008645816872,69.45725384670422,90.65851265108232,66.40686074559241,113.81876010308746,108.47300146506086,91.11456359120687,89.01282040021066,103.76321716262576,68.49217971297526,77.31615530002375,66.58375210881765,84.35336249271339,112.9526448430095,96.5917391873676,107.27321540162978,93.83863697436914,104.3822294816802,95.7118299823363,102.32020579105284,104.23515824460236,73.3240264529034,8.0,0.8,1.0,19,,0
CAR_19_867,108.2516352844511,99.47577384687146,106.44308403846206,99.34673142220804,92.0848615890388,111.00899194941634,96.32331128000575,91.83417724759563,88.06214362174556,66.17099403426813,108.29667103967395,90.7817230161542,78.67830162121004,111.69091622372764,90.84338561290518,115.44630790794628,103.63744356564632,82.83439075940878,91.93683978685335,108.82376663746258,42.820999016322304,92.83605625511308,86.66065868551736,77.08610199400712,97.74133208581856,105.8734525006188,102.19580619201643,93.54472255764422,94.85491697891273,122.02663533066224,90.46884087854902,96.26792147470351,92.44701172511206,62.203953415778685,95.27370750214207,71.34964835570801,52.88270488988704,97.32762128037872,97.09351719921004,74.86447558073047,114.90099729011048,105.00213205474888,112.67777421095364,90.05047674475415,59.1432855813995,105.80659365994012,99.507771885688,98.0453326026324,110.24754730246254,94.60130169799211,100.0,95.21989383494603,101.40902498215546,83.2579092121818,55.78769169606654,90.7321409570627,120.72796276680356,103.10065526891104,91.07981945005692,101.9097260845322,88.18908170081913,92.9048661380701,102.36177274059284,94.9057775267356,56.70930360256507,113.26763812890204,91.9991449066595,54.67559837106858,108.8362260047066,80.71405797935317,102.21780210636422,88.56386186329048,93.76491374592996,97.59098905276149,79.65255067247566,93.7499684916506,42.15873449095507,91.83349149721846,95.94427537683823,107.5916320773899,93.07860771174089,87.40788751751946,101.02319165488544,93.8856986604267,97.40700920249608,96.61901794257662,86.02897776572406,99.1267794789935,72.77133183495799,101.46647700796426,105.82929111698836,108.0601824871357,59.89012686785018,105.30161149738862,97.22097027384474,83.05835671509452,86.98472921601875,104.398592892795,107.35295479613536,105.87923925902716,97.44742446207565,120.1381757128389,92.8077481722584,94.9652983151098,94.99061552964872,65.19580637273603,90.75042514640356,93.27942227012976,94.50928047215086,97.74636148262368,120.60145955453814,80.9865835745013,84.49199411563542,123.1084877893993,208.05526012355887,91.26890680283071,95.91429167086328,69.01008918450232,94.78309518557724,93.41192119928546,85.7741984176975,96.36355411457268,73.00043929795797,93.10263280977232,107.37994507766857,122.96982779138004,97.7693148303824,96.26654174956856,94.14302542392127,116.26517193929467,116.19514136039288,92.334162328308,95.95270966608248,83.15836935194605,49.06225341823302,91.708309443283,89.20728033099651,91.51027318940992,92.45181265874857,99.49778555704177,95.19284496968962,92.43334043384864,96.11255353774987,94.4666570734879,96.19481094317597,71.46075373098773,99.10335833630066,73.80538041616113,85.5302622563092,106.8428842408855,85.87624868607092,89.9191413011878,94.05569566145203,96.28157896322736,91.27343417343262,95.08711345462656,51.15741365029782,57.91310110464958,85.23083966075626,75.67607333982423,96.28912372831596,96.273705202311,93.90618589813528,95.31062980076928,100.78277953005754,98.7600541362964,96.85784968542151,90.2323142415704,83.04169592006615,8.0,2.3185,1.0,19,,0
