,2A_BIRC3,BIRC3_BIRC3,FYB_BIRC3,LCK_BIRC3,NCK_BIRC3,PKCt_BIRC3,TRAF1_BIRC3,TRAF2_BIRC3,VAV1_BIRC3,2A_CD28,BIRC3_CD28,CD28_CD28,FYB_CD28,LCK_CD28,NCK_CD28,PI3K_CD28,PKCt_CD28,SLP76_CD28,TRAF1_CD28,TRAF2_CD28,2A_CD3z,BIRC3_CD3z,CD28_CD3z,FYB_CD3z,LCK_CD3z,NCK_CD3z,PI3K_CD3z,PKCt_CD3z,SLP76_CD3z,TCRb_CD3z,TRAF1_CD3z,TRAF2_CD3z,VAV1_CD3z,2A_FYN,BIRC3_FYN,CD28_FYN,FYB_FYN,LCK_FYN,NCK_FYN,PI3K_FYN,PKCt_FYN,SLP76_FYN,TAK1_FYN,TCRb_FYN,TRAF1_FYN,TRAF2_FYN,VAV1_FYN,ZAP70_FYN,2A_GRAP2,BIRC3_GRAP2,CD28_GRAP2,FYB_GRAP2,LCK_GRAP2,NCK_GRAP2,PI3K_GRAP2,PKCt_GRAP2,SLP76_GRAP2,TRAF1_GRAP2,TRAF2_GRAP2,VAV1_GRAP2,2A_LAT,BIRC3_LAT,CD28_LAT,FYB_LAT,LAT_LAT,LCK_LAT,NCK_LAT,PI3K_LAT,PKCt_LAT,SLP76_LAT,TCRb_LAT,TRAF1_LAT,TRAF2_LAT,VAV1_LAT,2A_LCK,BIRC3_LCK,CD28_LCK,FYB_LCK,LCK_LCK,NCK_LCK,PKCt_LCK,SLP76_LCK,TCRb_LCK,TRAF1_LCK,TRAF2_LCK,VAV1_LCK,2A_PKCt,BIRC3_PKCt,CD28_PKCt,FYB_PKCt,LCK_PKCt,NCK_PKCt,PKCt_PKCt,TRAF1_PKCt,TRAF2_PKCt,VAV1_PKCt,2A_SLP76,FYB_SLP76,LCK_SLP76,NCK_SLP76,PKCt_SLP76,SLP76_SLP76,TRAF1_SLP76,TRAF2_SLP76,VAV1_SLP76,2A_TAK1,BIRC3_TAK1,CD28_TAK1,FYB_TAK1,LCK_TAK1,NCK_TAK1,PI3K_TAK1,PKCt_TAK1,SLP76_TAK1,TAK1_TAK1,TCRb_TAK1,TRAF1_TAK1,TRAF2_TAK1,VAV1_TAK1,ZAP70_TAK1,2A_TCRb,BIRC3_TCRb,CD28_TCRb,FYB_TCRb,LCK_TCRb,NCK_TCRb,PI3K_TCRb,PKCt_TCRb,SLP76_TCRb,TCRb_TCRb,TRAF1_TCRb,TRAF2_TCRb,VAV1_TCRb,2A_TRAF1,BIRC3_TRAF1,CD28_TRAF1,FYB_TRAF1,LCK_TRAF1,NCK_TRAF1,PI3K_TRAF1,PKCt_TRAF1,SLP76_TRAF1,TAK1_TRAF1,TCRb_TRAF1,TRAF1_TRAF1,TRAF2_TRAF1,VAV1_TRAF1,2A_TRAF2,BIRC3_TRAF2,CD28_TRAF2,FYB_TRAF2,LCK_TRAF2,NCK_TRAF2,PKCt_TRAF2,SLP76_TRAF2,TCRb_TRAF2,TRAF1_TRAF2,TRAF2_TRAF2,VAV1_TRAF2,2A_ZAP70,BIRC3_ZAP70,FYB_ZAP70,LCK_ZAP70,NCK_ZAP70,PKCt_ZAP70,TRAF1_ZAP70,TRAF2_ZAP70,VAV1_ZAP70,ZAP70_ZAP70,cd4v8,protein conc,CRS,stim type,pair num,control
CAR_KP_847,-9.860257375693138,3.959665883952198,8.489336025138726,-7.888291438921428,1.6593045707311944,1.9905832874092795,-41.74521942775177,-26.045330512384027,11.680182718380266,-0.4808496258958854,0.11644674432019997,11.804603086412158,41.738434264401526,-7.40916087108468,7.075668122937813,2.4821100122660056,-13.61458955407116,-14.598815374804772,10.70210047563124,-12.305979117106261,34.71011535268684,4.2087677451993954,20.07229780307506,20.24770211856324,39.1911231970694,0.13219607915534937,10.838476430017252,7.912461156173052,8.108828751185584,18.7459127174821,-1.313854123565676,-15.302153845393576,20.559132808786586,336.2881140940445,-4.332630438143283,16.711667028380575,-0.9236598370283815,14.005873894814158,-4.613681123263319,11.614037966068807,-9.82617766419024,36.2928019277132,-12.117623352726568,3.4519426988477875,16.415351594501104,-3.7372373080017525,33.170476079943,2.6899511189962197,12.31609974256024,-15.07101081582502,5.47325839085714,10.291801134867242,-10.857955360413442,-15.365244761261977,-7.94866812188954,1.4576164647942846,51.94508533175308,9.479269248229542,-18.354705076305834,87.85827430780782,-6.404387947476863,14.92587118529859,5.443967994232949,13.024001046965822,3.445462273814755,6.754283495855617,-11.677228866090985,-1.5656561555484458,-0.24960708335683535,10.070957523637176,8.326496133081008,5.049318172353381,-22.225043665334923,-9.352238580053154,22.005058301878876,-1.1393327998941345,47.34607054274637,3.7292603526270227,-146.16548579954656,-6.514837352166396,-47.37896135144365,-6.769104027063378,-7.588614585989774,0.5184198544589833,-11.356274496908796,-28.758823887101443,139.7863445634456,-2.7570141049663164,14.230712510607148,5.9332794997908,-5.826888387293025,5.231140650916757,28.100638967505887,-3.2107847191207526,-14.816094943992638,4.620328141397167,-11.030383454392393,-3.2575869353787255,-9.01172223222241,15.227431286260682,-21.417390845677943,44.987061909103005,1.3616413435358652,-27.66552830683031,22.206255461682446,-3.9230008319817813,19.676757746765304,-3.439544110079325,8.659202827674534,12.182088557758618,34.67099846540687,-10.635571767818462,-47.966359876716226,5.100177567756802,-43.53225727119688,11.011654540789436,21.827018704654336,27.80027278959696,34.32311578462415,20.727865693918943,0.9690146129165242,5.030787709620185,13.770828624285897,5.262356215082889,16.005239358475194,0.6278372363450018,6.919251529533213,1.8345253797990893,8.335401990935736,8.468131098290655,-8.97920156731145,-10.137323667312828,-3.520226433925046,3.568017249471822,13.178544475356041,10.934424529809803,3.5188287311426336,-1.3313547589667678,4.0710522888775955,11.053617245408716,-4.655730014067572,0.7904976284603435,-2.1411340634820135,1.773724544124562,15.92235981147229,10.459559612001257,-13.49497714875585,115.15492201494993,-11.543431416779654,-10.95652177429092,-8.060451939600497,7.8826743258149605,5.368991047220462,-15.285509919530497,-16.96263601763023,-10.694036186413285,2.6351749586008566,-41.96090288277394,-24.49017651829834,11.179772139966104,-8.343707363271875,-5.654325932268733,10.193736497624329,-2.5549890970709583,3.178431522971181,2.644041028791605,2.0549859613622488,19.199597738772354,26.763581817746292,8.0,0.8,1.0,KP,13,0
CAR_KP_888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.816,0.0,KP,13,0
CAR_KP_867,22.827555971517697,2.8269655309339328,8.457496281728083,1.8566634038464969,-11.560604435645175,11.971931912077622,-15.406385847124156,-9.921218679942896,16.5597749838209,-3.6373035533410416,2.3274233384097442,3.896264471338398,21.60424544885891,7.344074224180801,-12.312894588776075,13.51551945977846,25.477639655661463,-20.130678557706133,0.9544824252027269,-0.4928474940245451,-12.432243188551965,7.081915559113298,5.182179914375908,2.499937870090463,-46.535205897578834,1.148111817475737,13.950169258601676,7.406974739231757,-1.5779267870838964,61.842746376134926,5.445622431673314,1.8685240868906732,-7.902958744582676,-123.33326853159059,9.648863001961729,12.929948751971843,11.126806243433293,44.64482602649991,-2.6624166650750567,18.112748322551326,54.71763093425335,-80.87165491400754,-32.86441747029987,4.590799003655107,10.148276695690406,-1.4420743856604759,42.19028301381159,6.043855515023694,-10.708576490481718,-0.7537529203608244,-19.32836307047856,2.153449625811149,-8.409363004484604,-9.613843731557495,-22.635274505725718,-6.945310004446753,-12.2130718306569,-1.2649143190099181,-5.783202374105699,13.25646745983903,-12.486135817634562,-9.997688627606323,11.210608964531573,0.10023204061944568,10.079650815522214,5.559078786411106,0.25809214408612036,-13.61550117697088,-8.698223982973559,6.688748408582384,2.907549795128233,-9.279001450389998,-3.02767592703853,3.403717229069059,3.4037255335571786,-2.3230331184334005,-19.904853149446048,-0.06059424790575463,-99.20775626958896,4.991182439396127,19.603021922247223,-4.73887958228535,0.5102155331041303,21.962040534046693,14.5051400434416,6.922512030997041,9.079689364122856,4.888108222935202,3.2918384632929616,-1.5622173886298611,16.24071761878166,4.956849013131816,-15.588259741800329,9.919535080314077,-6.001707042333919,-13.11520368156063,11.371257448091015,27.986973882991776,-8.443552936702687,8.313072101948507,8.663057665619192,22.090476147633993,15.67503385863155,-11.122901203823346,-4.707125165734212,-12.36801729322309,-26.140759140658687,7.9637793021256655,27.063653518005992,72.80637070117794,24.443217947453164,8.161680226377001,9.84926126592896,27.89116027741747,-80.63439988114044,-8.98720809169157,49.75792489779501,0.023506100556680565,43.67022893898844,10.256990973004363,-4.680421746476895,-6.3953057808920875,-15.452177978287125,8.269790734429705,-11.972505384912637,-11.32617917783908,-13.551497623412075,8.717193419897157,-9.881009837436892,-14.563329113947887,11.183067180530841,-16.816697328074298,25.38844537435874,14.267417250958815,11.850256380436257,4.372527428266295,-10.711466301133242,-3.6158170063379487,12.193338420393047,6.762523687363142,-0.3861403531518164,-7.816400495017319,0.3960886084025219,1.4320821799176713,5.5677723831962425,2.677033611392133,-11.016881564081842,-46.02129410051883,12.259901205682851,2.238167994215715,0.1171380047767343,-13.603477331238565,8.074197064842949,4.238587850835529,-8.273342856539855,-6.4316026105220345,2.198502688161774,-1.8149171378282887,-1.8403100614481644,4.176542158352291,3.486847101360837,0.6196652126407542,-1.6861221252791694,-1.8679291490053203,-0.9438589313706274,4.456325497500998,-5.197093801722005,1.738295120244274,31.152555636306715,8.0,2.051,1.0,KP,14,0
CAR_KP_894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.2,0.0,KP,14,0
CAR_KP_874,-8.393691861829424,-5.6940684599224625,1.602974211851091,5.985775934457024,-3.383684211308818,-0.8487157856285847,3.9676116840772124,4.9797151557810935,-4.330004803336223,13.874834511864279,-2.5741022397272246,5.224214018354374,50.54217824358147,0.45553679111395695,10.823154857997082,12.896903473326176,-7.434791132723916,-8.906800223088638,2.5604612746601134,3.0612566128514374,19.915740279298518,2.678745960640825,14.292119407088364,38.480281228314354,-54.90796109005646,-1.32876284167223,10.181729587959737,4.642724627023611,18.238532538958864,49.4529964270459,14.124716316371163,-8.094749630189341,3.758069671024444,572.6253747592355,199.4715377375031,679.3714795781963,185.8773416919177,351.87912399030364,226.08281326753746,26.37628854321406,191.56203312685,231.92476452097188,16.46133989496201,69.37248144260752,64.88131132481143,-4.7393440067816215,149.37285465816296,-1300.9937991323804,8.140756427840586,2.003927474842257,10.12429266706566,42.683806507390585,14.306891313686322,12.176500550210264,-6.49037052497269,25.684069086727945,107.86436955191851,16.57107761529936,1.5842842743804937,6.28773017962429,5.009378797627264,11.384305647837266,3.1921548027730324,-1.1962899600481194,198.88737190087318,-6.2478211958605385,-4.7541349819638725,-13.111766903722405,-10.95644974870676,32.56111378920586,-0.9629365709136266,1.2438633598333269,-3.210897218051713,17.3369619801785,20.499629568235292,20.951907926815423,73.21552973194147,2.147448124095135,38.282942858363185,32.43050834131381,61.08406072367035,12.389300923181821,18.231801207411976,44.480480732365336,37.22295827993037,45.32026695527794,78.84778657334765,5.943367154769831,9.364518408946878,-3.1927798478655944,5.014015091634917,4.66368206824076,29.055802750722265,6.7222822561793265,13.589056397375018,4.509088359359353,2.5025096931233577,3.79523800480807,8.14442420552298,-14.035350188960308,9.267630370738317,-0.12437685820108868,-0.8791023918988401,-2.1153967757875023,14.668836661839975,-0.4496148316535624,128.52486676706832,-1140.2178992845097,15.833611060381912,166.37598528690873,111.7375348425466,-17.57092369729061,371.9757891297228,65.49772996953226,-129.04447889444043,26.750901029449054,60.472656298915034,83.20061754085499,103.36080412538205,156.6258631182548,20.437895309092198,-6.322057004985638,-6.933034818387455,-23.605033929314345,-2.348363560351757,15.356600421402973,16.229304795434672,-16.239325211466777,-7.105273923439043,-33.60555873409807,-9.12958641116552,2.1605917676507005,5.524102497899449,41.68813688392822,48.528886326212124,12.820311784024355,-1.021983805714541,7.106230800457013,12.479874391740694,-0.2890471439430371,12.068616609267323,-4.664147919881316,3.437996984223119,-6.872994940619336,40.08273756413088,62.15308731409327,-1.41676762555565,209.85028617912877,21.55960486124802,17.25369450729052,4.873873402838797,23.903288888794123,15.751459738159411,9.982657825501605,11.676930734039914,-1.5382782421152683,45.747439476678935,-3.2520069482039133,-4.217873486472499,23.337026429583197,3.9928685266814057,0.6793688572293775,-2.7751277566759143,6.098639552479682,5.917439931080949,4.6157004165582975,-1.4548243887190893,11.163594511563176,202.36780217392186,8.0,2.671,1.0,KP,15,0
CAR_KP_892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.804,0.0,KP,15,0
CAR_KP_874_1,-2.398793981773636,-5.238054635057054,-18.59771920755783,-0.27563318699283457,-2.985598186375441,4.844780620474523,7.619566362099064,-4.067912921856049,-8.409748685157638,16.00194484338401,3.1998827527196596,4.866579404730345,56.252551970433444,5.851524101254682,3.1680151521325257,3.1346741535152205,-5.005884344194399,-8.869471192505628,7.728304249095316,-1.229060130445518,-8.519250999797123,2.744850072200194,17.58955811407013,40.196614983079,-29.987260153748252,7.514200370877219,1.5872423242537792,7.177306359861049,19.634122375279006,72.11146460363928,2.8264151532725066,-3.843356250147849,1.556095055834362,-2817.2238687808485,84.19722772378279,501.2492428837285,86.37939697295525,-20.19903744339038,-6.379866279752761,-56.60133357077051,263.166818697402,57.01237439815607,-9.902443007182057,0.253831598236232,42.863672299505936,-17.725731472014132,109.49927106898353,45.52652464294951,17.713549814912398,3.220299489508676,0.24342542179122972,22.06127470160584,-4.76666674237876,-12.379703171203047,-19.78321761101307,-6.468664130227253,53.095829770463084,9.697344463249166,-7.077174964092066,-10.391575878582358,-14.693156885373881,10.409094104483614,-2.680987737493524,14.070829167696957,124.79881214626691,4.99350860125972,3.8902960597198017,-7.235409073967546,1.9563236902313719,35.33661801008378,1.6602873129215823,-2.3524705559535164,-4.9895843282809125,31.0798078573186,-30.347555264952675,26.19557379973176,32.91690150709152,19.61889343409709,-2052.703828105081,1.034876844511274,23.99725547972527,-16.008409878052717,10.513600798118802,11.201829311310249,0.245917508723565,13.588667156184854,-18.20847267754712,-10.262267663069721,-9.28622829556933,-0.5374942030585004,-11.797554332491458,0.6237328585439172,-34.144178991882384,-3.4074758955841986,3.6476713881923644,-1.9382789871747548,2.161292097055295,-13.216858178873395,0.39778738744379893,-6.785942354311146,-16.9298332762378,11.86396055034524,12.259634385342267,-10.25488184632296,15.487424849853213,-26.434991175846392,45.69849697967807,1136.0909517958914,21.496209620855808,-2292.9318819653395,-463.0982507163531,-48.362073756803696,675.3584733018677,-95.13272172509188,-434.273083034701,-23.04532561820936,23.396553180850475,45.520722423523765,21.818822682886832,-5.6429545028420875,22.66362088219408,-2.08369971663366,-0.587910120692996,24.72444754088076,4.138474317538126,15.808659478730036,15.135186185758641,-20.31014023654562,10.444931079136182,-34.4911384023997,1.5619607415891608,7.893182676770451,3.1609844310327873,1.8569996048233293,43.53542557138863,16.107437241631686,-0.2181644928257782,5.28853125615116,-7.514715277450847,-2.7265220426630776,7.540338196309847,-14.745478801809725,-7.8240972148412595,9.766987430883361,31.367721099664337,70.02442432239079,-13.478041307628132,-163.53571173033143,18.27113553897469,7.4977343185927054,2.481331473606133,19.306426376601138,3.3424542623717173,-5.617235115517218,11.779833521894787,-3.2429676789069646,47.48894651604226,-43.20860369353728,-6.813135366493441,9.45344502372049,10.433020782027825,0.37004814659233887,6.79709134055183,-2.3856858846918385,-8.39919610432834,12.583392028635885,1.3943453876536012,31.017169070265766,121.30754891908684,8.0,2.671,1.0,KP,16,0
CAR_KP_886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.4,0.0,KP,16,0
CAR_KP_874_2,-12.74165659235507,1.2595735462522697,15.406761030302349,2.856254535620934,-0.2943534894761797,7.673881125894212,14.04841325907681,13.148195671815643,-18.89569323732941,9.124725776778021,-2.0976945692508338,8.776107707509482,53.52874411568872,6.95607133117818,11.322861110716062,1.410218969487559,-1.762065626170397,0.9847280678919077,-7.167900045194159,-12.593067037202601,0.698126087583617,-6.054213665568639,9.863847897795793,38.42364901214518,-7.767708857565893,7.51686671635585,19.611464052276318,-1.1559357971237176,22.684568817243274,-14.71017367801582,7.833259860172518,-9.313996750302863,4.989459624705219,41.05136542376408,202.81609997652288,814.4296261646796,284.2798011861697,429.35309927760295,229.3088903530411,38.74085880859258,381.34514683549685,215.34925019735527,107.82493048261514,39.65441332521988,127.79623100146019,2.2065085679486742,95.05740133823538,374.20395120828084,48.37731133673458,30.812512046828132,51.57507266619622,68.3348472541346,21.600796679146825,27.69343323646092,9.021479079971044,36.120154921186725,199.68221607372845,22.172796170157795,16.37980961905791,67.89516479472886,11.933519975286472,16.17530857715603,-6.740716735646274,10.322876301219083,212.6065592948949,-10.609077238790164,7.993636840829467,-17.857291796819524,11.253559621095462,39.43739725422478,-0.18880953823585855,-11.659077239931165,1.1500716544577188,21.69651680963122,21.703402390626223,35.87214312440457,84.57198743960284,11.010468917719024,119.54253696251867,74.46036341887577,84.98212017110454,16.42513449854036,-2.2894997560105708,20.757431193927076,29.155914888925324,48.45014428074444,69.39812201155891,8.119385700420224,12.189372527822371,0.3383636732027213,13.978167374520325,7.811467175020098,21.049194649900812,9.983434375736252,8.788680990802476,-12.191064422157993,-4.075825352954567,9.735077823559237,-8.799278382312735,2.2095440042644157,3.1053007985990178,13.3509617136002,-15.302444913587934,-0.24059450678154803,-4.877895204573051,-14.8088779337304,126.12955641864258,1100.5693425908357,49.86929986716862,322.7426695860224,135.65791520603733,-19.818747037206876,508.39707570277005,79.57567243890844,-63.21688709975123,33.96181640568365,73.38098478381875,80.99622713356268,134.24715562356627,161.1527336121753,1.5786223029631685,9.756432218540084,-5.215555074680594,8.13126922055828,8.892564467426766,-6.171557094464461,15.357730075049403,-20.774256898202083,2.319113984157511,-124.67601491099938,-0.3503312705228865,-7.086701346966535,7.648482607178053,43.96182848534822,54.27918718277052,13.616335439989939,7.820191691123227,15.504147359575882,21.60693335418,18.01466645251881,9.261956056610885,0.7170805692449562,-4.40915980331755,-8.47471452458116,72.60552801199623,68.54250390893951,-23.16705771638584,101.7005907924912,24.79084551051865,15.101153169420485,11.192070377594618,26.61033628370953,24.121369335533913,19.449177434187177,16.254427302178897,-2.2742450579684856,59.98178189228503,-26.656600093055552,-20.9930606631208,15.960800851902235,-0.7992194335142102,-12.49974308330144,4.911243472261319,-10.24056304918642,-3.298610205406078,7.15536895880102,3.718130473488003,1.7190093629718035,240.81548131590637,8.0,3.996,1.0,KP,17,0
CAR_KP_846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.929,0.0,KP,17,0
